Date,Code,CompanyName,CompanyNameEnglish,Sector17Code,Sector17CodeName,Sector33Code,Sector33CodeName,ScaleCategory,MarketCode,MarketCodeName
2023-05-10,13010,極洋,"KYOKUYO CO.,LTD.",1,食品,0050,水産・農林業,TOPIX Small 2,0111,プライム
2023-05-10,13050,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＴＯＰＩＸ（年１回決算型）,iFreeETF TOPIX (Yearly Dividend Type),99,その他,9999,その他,-,0109,その他
2023-05-10,13060,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ＴＯＰＩＸ連動型上場投信,NEXT FUNDS TOPIX Exchange Traded Fund,99,その他,9999,その他,-,0109,その他
2023-05-10,13080,日興アセットマネジメント株式会社　　上場インデックスファンドＴＯＰＩＸ,Nikko Exchange Traded Index Fund TOPIX,99,その他,9999,その他,-,0109,その他
2023-05-10,13090,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ＣｈｉｎａＡＭＣ・中国株式・上証５０連動型上場投信,NEXT FUNDS ChinaAMC SSE50 Index Exchange Traded Fund,99,その他,9999,その他,-,0109,その他
2023-05-10,13110,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ＴＯＰＩＸ　Ｃｏｒｅ　３０連動型上場投信,NEXT FUNDS TOPIX Core 30 Exchange Traded Fund,99,その他,9999,その他,-,0109,その他
2023-05-10,13190,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　日経３００株価指数連動型上場投信,NEXT FUNDS Nikkei 300 Index Exchange Traded Fund,99,その他,9999,その他,-,0109,その他
2023-05-10,13200,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　日経２２５（年１回決算型）,iFreeETF Nikkei225 (Yearly Dividend Type),99,その他,9999,その他,-,0109,その他
2023-05-10,13210,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　日経２２５連動型上場投信,NEXT FUNDS Nikkei 225 Exchange Traded Fund,99,その他,9999,その他,-,0109,その他
2023-05-10,13220,日興アセットマネジメント株式会社　上場インデックスファンド中国Ａ株（パンダ）Ｅ　Ｆｕｎｄ　ＣＳＩ３００,Listed Index Fund China A Share (Panda) E Fund CSI300,99,その他,9999,その他,-,0109,その他
2023-05-10,13240,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ロシア株式指数連動型上場投信,NEXT FUNDS Russian Equity Index Exchange Traded Fund,99,その他,9999,その他,-,0109,その他
2023-05-10,13250,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ブラジル株式指数・ボベスパ連動型上場投信,NEXT FUNDS Ibovespa Linked Exchange Traded Fund,99,その他,9999,その他,-,0109,その他
2023-05-10,13260,ワールド・ゴールド・トラスト・サービシズ・エルエルシー　ＳＰＤＲゴールド・シェア,SPDR Gold Shares,99,その他,9999,その他,-,0109,その他
2023-05-10,13280,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　金価格連動型上場投信,NEXT FUNDS Gold Price Exchange Traded Fund,99,その他,9999,その他,-,0109,その他
2023-05-10,13290,ブラックロック・ジャパン株式会社　　ｉシェアーズ・コア　日経２２５　ＥＴＦ,iShares Core Nikkei 225 ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,13300,日興アセットマネジメント株式会社　　上場インデックスファンド２２５,Nikko Exchange Traded Index Fund 225,99,その他,9999,その他,-,0109,その他
2023-05-10,13320,ニッスイ,Nissui Corporation,1,食品,0050,水産・農林業,TOPIX Mid400,0111,プライム
2023-05-10,13330,マルハニチロ,Maruha Nichiro Corporation,1,食品,0050,水産・農林業,TOPIX Mid400,0111,プライム
2023-05-10,13430,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　東証ＲＥＩＴ指数連動型上場投信,NEXT FUNDS REIT INDEX ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,13450,日興アセットマネジメント株式会社　上場インデックスファンドＪリート（東証ＲＥＩＴ指数）隔月分配型,Listed Index Fund J-REIT (Tokyo Stock Exchange REIT Index),99,その他,9999,その他,-,0109,その他
2023-05-10,13460,三菱ＵＦＪ国際投信株式会社　ＭＡＸＩＳ　日経２２５上場投信,MAXIS NIKKEI225 ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,13480,三菱ＵＦＪ国際投信株式会社　ＭＡＸＩＳ　トピックス上場投信,MAXIS TOPIX ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,13490,ステート・ストリート・グローバル・アドバイザーズ・シンガポール・リミテッド　ＡＢＦ汎アジア債券インデックス・ファンド,ABF PAN ASIA BOND INDEX FUND,99,その他,9999,その他,-,0109,その他
2023-05-10,13560,シンプレクス・アセット・マネジメント株式会社　ＴＯＰＩＸベア２倍上場投信,TOPIX Bear -2x ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,13570,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　日経平均ダブルインバース・インデックス連動型上場投信,NEXT FUNDS Nikkei 225 Double Inverse Index ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,13580,日興アセットマネジメント株式会社　上場インデックスファンド日経レバレッジ指数,Listed Index Fund Nikkei Leveraged Index,99,その他,9999,その他,-,0109,その他
2023-05-10,13600,シンプレクス・アセット・マネジメント株式会社　日経平均ベア２倍上場投信,Nikkei225 Bear -2x ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,13640,ブラックロック・ジャパン株式会社　ｉシェアーズ　ＪＰＸ日経４００　ＥＴＦ,iShares JPX-Nikkei 400 ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,13650,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　日経平均レバレッジ・インデックス,iFreeETF Nikkei225 Leveraged Index,99,その他,9999,その他,-,0109,その他
2023-05-10,13660,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　日経平均ダブルインバース・インデックス,iFreeETF Nikkei225 Double Inverse Index,99,その他,9999,その他,-,0109,その他
2023-05-10,13670,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＴＯＰＩＸレバレッジ（２倍）指数,iFreeETF TOPIX Leveraged (2x) Index,99,その他,9999,その他,-,0109,その他
2023-05-10,13680,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＴＯＰＩＸダブルインバース（−２倍）指数,iFreeETF TOPIX Double Inverse (-2x) Index,99,その他,9999,その他,-,0109,その他
2023-05-10,13690,アセットマネジメントＯｎｅ株式会社　Ｏｎｅ　ＥＴＦ　日経２２５,One ETF Nikkei225,99,その他,9999,その他,-,0109,その他
2023-05-10,13750,雪国まいたけ,"YUKIGUNI MAITAKE CO.,LTD.",1,食品,0050,水産・農林業,TOPIX Small 2,0111,プライム
2023-05-10,13760,カネコ種苗,"KANEKO SEEDS CO.,LTD.",1,食品,0050,水産・農林業,TOPIX Small 2,0112,スタンダード
2023-05-10,13770,サカタのタネ,SAKATA SEED CORPORATION,1,食品,0050,水産・農林業,TOPIX Small 1,0111,プライム
2023-05-10,13790,ホクト,HOKUTO CORPORATION,1,食品,0050,水産・農林業,TOPIX Small 1,0111,プライム
2023-05-10,13800,秋川牧園,"AKIKAWA FOODS & FARMS CO.,LTD.",1,食品,0050,水産・農林業,-,0112,スタンダード
2023-05-10,13810,アクシーズ,"AXYZ CO.,Ltd.",1,食品,0050,水産・農林業,-,0112,スタンダード
2023-05-10,13820,ホーブ,"HOB Co.,Ltd.",1,食品,0050,水産・農林業,-,0112,スタンダード
2023-05-10,13830,ベルグアース,"Berg Earth co.,ltd.",1,食品,0050,水産・農林業,-,0112,スタンダード
2023-05-10,13840,ホクリヨウ,"Hokuryo Co.,Ltd.",1,食品,0050,水産・農林業,TOPIX Small 2,0112,スタンダード
2023-05-10,13850,ＵＢＳ（Ｌｕｘ）ファンド・ソリューションズ・シキャブ　ＵＢＳ　ＥＴＦ　ユーロ圏大型株５０（ユーロ・ストックス５０）,UBS ETF EURO STOXX 50 UCITS ETF-JDR,99,その他,9999,その他,-,0109,その他
2023-05-10,13860,ＵＢＳ（Ｌｕｘ）ファンド・ソリューションズ・シキャブ　ＵＢＳ　ＥＴＦ　欧州株（ＭＳＣＩヨーロッパ）,UBS ETF MSCI Europe UCITS ETF-JDR,99,その他,9999,その他,-,0109,その他
2023-05-10,13870,ＵＢＳ（Ｌｕｘ）ファンド・ソリューションズ・シキャブ　ＵＢＳ　ＥＴＦ　ユーロ圏株（ＭＳＣＩ　ＥＭＵ）,UBS ETF MSCI EMU UCITS ETF-JDR,99,その他,9999,その他,-,0109,その他
2023-05-10,13880,ＵＢＳ（Ｌｕｘ）ファンド・ソリューションズ・シキャブ　ＵＢＳ　ＥＴＦ　ユーロ圏小型株（ＭＳＣＩ　ＥＭＵ小型株）,UBS ETF MSCI EMU Small Cap UCITS ETF-JDR,99,その他,9999,その他,-,0109,その他
2023-05-10,13890,ＵＢＳ（Ｌｕｘ）ファンド・ソリューションズ・シキャブ　ＵＢＳ　ＥＴＦ　英国大型株１００（ＦＴＳＥ　１００）,UBS ETF FTSE 100 UCITS ETF-JDR,99,その他,9999,その他,-,0109,その他
2023-05-10,13900,ＵＢＳ（Ｌｕｘ）ファンド・ソリューションズ・シキャブ　ＵＢＳ　ＥＴＦ　ＭＳＣＩアジア太平洋株（除く日本）,UBS ETF MSCI Pacific (ex Japan) UCITS ETF-JDR,99,その他,9999,その他,-,0109,その他
2023-05-10,13910,ＵＢＳ（Ｌｕｘ）ファンド・ソリューションズ・シキャブ　ＵＢＳ　ＥＴＦ　スイス株（ＭＳＣＩスイス２０／３５）,UBS ETF MSCI Switzerland 20/35 UCITS ETF-JDR,99,その他,9999,その他,-,0109,その他
2023-05-10,13920,ＵＢＳ（Ｌｕｘ）ファンド・ソリューションズ・シキャブ　ＵＢＳ　ＥＴＦ　英国株（ＭＳＣＩ英国）,UBS ETF MSCI United Kingdom UCITS ETF-JDR,99,その他,9999,その他,-,0109,その他
2023-05-10,13930,ＵＢＳ（Ｌｕｘ）ファンド・ソリューションズ・シキャブ　ＵＢＳ　ＥＴＦ　米国株（ＭＳＣＩ米国）,UBS ETF MSCI USA UCITS ETF-JDR,99,その他,9999,その他,-,0109,その他
2023-05-10,13940,ＵＢＳ（Ｌｕｘ）ファンド・ソリューションズ・シキャブ　ＵＢＳ　ＥＴＦ　先進国株（ＭＳＣＩワールド）,UBS ETF MSCI World UCITS ETF-JDR,99,その他,9999,その他,-,0109,その他
2023-05-10,13970,三井住友ＤＳアセットマネジメント株式会社　ＳＭＤＡＭ　日経２２５上場投信,SMDAM NIKKEI225 ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,13980,三井住友ＤＳアセットマネジメント株式会社　ＳＭＤＡＭ　東証ＲＥＩＴ指数上場投信,SMDAM REIT Index ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,13990,日興アセットマネジメント株式会社　上場インデックスファンドＭＳＣＩ日本株高配当低ボラティリティ,Listed Index Fund MSCI Japan Equity High Dividend Low Volatility,99,その他,9999,その他,-,0109,その他
2023-05-10,14000,ルーデン・ホールディングス,"RUDEN HOLDINGS CO.,Ltd.",3,建設・資材,2050,建設業,-,0113,グロース
2023-05-10,14010,エムビーエス,"mbs,inc.",3,建設・資材,2050,建設業,-,0113,グロース
2023-05-10,14070,ウエストホールディングス,West Holdings Corporation,3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,14140,ショーボンドホールディングス,"SHO-BOND Holdings Co.,Ltd.",3,建設・資材,2050,建設業,TOPIX Mid400,0111,プライム
2023-05-10,14170,ミライト・ワン,MIRAIT ONE Corporation,3,建設・資材,2050,建設業,TOPIX Mid400,0111,プライム
2023-05-10,14180,インターライフホールディングス,"INTERLIFE HOLDINGS CO.,LTD.",3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,14190,タマホーム,"Tama Home Co.,Ltd.",3,建設・資材,2050,建設業,TOPIX Small 1,0111,プライム
2023-05-10,14200,サンヨーホームズ,Sanyo Homes Corporation,3,建設・資材,2050,建設業,TOPIX Small 2,0112,スタンダード
2023-05-10,14290,日本アクア,"Nippon Aqua Co.,Ltd.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,14300,ファーストコーポレーション,First-corporation Inc.,3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,14310,Ｌｉｂ　Ｗｏｒｋ,"Lib Work Co.,Ltd.",3,建設・資材,2050,建設業,-,0113,グロース
2023-05-10,14320,動力,"DORYOKU Co.,Ltd.",3,建設・資材,2050,建設業,-,0105,TOKYO PRO MARKET
2023-05-10,14330,ベステラ,"BESTERRA CO.,LTD",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,14340,ＪＥＳＣＯホールディングス,"JESCO Holdings,Inc.",3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,14350,Ｒｏｂｏｔ　Ｈｏｍｅ,"Robot Home,Inc.",3,建設・資材,2050,建設業,TOPIX Small 2,0111,プライム
2023-05-10,14360,フィット,Fit Corporation,3,建設・資材,2050,建設業,-,0113,グロース
2023-05-10,14380,岐阜造園,"Gifu landscape architect Co.,Ltd.",3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,14390,安江工務店,YASUE CORPORATION,3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,14400,やまぜんホームズ,"YAMAZEN HOMES CO.,LTD.",3,建設・資材,2050,建設業,-,0105,TOKYO PRO MARKET
2023-05-10,14430,技研ホールディングス,"Giken Holdings Co.,Ltd.",3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,14440,ニッソウ,"Nissou Co.,Ltd.",3,建設・資材,2050,建設業,-,0113,グロース
2023-05-10,14450,ひかりホールディングス,"Hikari Holdings Co.,Ltd.",3,建設・資材,2050,建設業,-,0105,TOKYO PRO MARKET
2023-05-10,14460,キャンディル,"CANDEAL Co.,Ltd.",3,建設・資材,2050,建設業,TOPIX Small 2,0112,スタンダード
2023-05-10,14470,ＩＴｂｏｏｋホールディングス,"ITbook Holdings Co.,LTD.",3,建設・資材,2050,建設業,-,0113,グロース
2023-05-10,14500,田中建設工業,TANAKEN,3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,14510,ＫＨＣ,KHC Ltd.,3,建設・資材,2050,建設業,-,0112,スタンダード
2023-05-10,14520,横浜ライト工業,"YOKOHAMA WRIGHT Industries Co.,LTD",3,建設・資材,2050,建設業,-,0105,TOKYO PRO MARKET
2023-05-10,14560,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　日経平均インバース・インデックス,iFreeETF Nikkei225 Inverse Index,99,その他,9999,その他,-,0109,その他
2023-05-10,14570,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＴＯＰＩＸインバース（−１倍）指数,iFreeETF TOPIX Inverse (-1x) Index,99,その他,9999,その他,-,0109,その他
2023-05-10,14580,楽天投信投資顧問株式会社　楽天ＥＴＦ‐日経レバレッジ指数連動型,Rakuten ETF - Nikkei 225 Leveraged Index,99,その他,9999,その他,-,0109,その他
2023-05-10,14590,楽天投信投資顧問株式会社　楽天ＥＴＦ‐日経ダブルインバース指数連動型,Rakuten ETF - Nikkei 225 Double Inverse Index,99,その他,9999,その他,-,0109,その他
2023-05-10,14640,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＪＰＸ日経４００レバレッジ・インデックス,iFreeETF JPX-Nikkei400 Leveraged (2x) Index,99,その他,9999,その他,-,0109,その他
2023-05-10,14650,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＪＰＸ日経４００インバース・インデックス,iFreeETF JPX-Nikkei400 Inverse (-1x) Index,99,その他,9999,その他,-,0109,その他
2023-05-10,14660,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＪＰＸ日経４００ダブルインバース・インデックス,iFreeETF JPX-Nikkei400 Double Inverse (-2x) Index,99,その他,9999,その他,-,0109,その他
2023-05-10,14670,シンプレクス・アセット・マネジメント株式会社　ＪＰＸ日経４００ブル２倍上場投信（レバレッジ）,JPX-Nikkei 400 Bull 2x Leveraged ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,14680,シンプレクス・アセット・マネジメント株式会社　ＪＰＸ日経４００ベア上場投信（インバース）,JPX-Nikkei 400 Bear -1x Inverse ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,14690,シンプレクス・アセット・マネジメント株式会社　ＪＰＸ日経４００ベア２倍上場投信（ダブルインバース）,JPX-Nikkei 400 Bear -2x Double Inverse ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,14720,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ＪＰＸ日経４００ダブルインバース・インデックス連動型上場投信,NEXT FUNDS JPX-Nikkei 400 Double Inverse Index Exchange Traded Fund,99,その他,9999,その他,-,0109,その他
2023-05-10,14730,アセットマネジメントＯｎｅ株式会社　Ｏｎｅ　ＥＴＦ　トピックス,One ETF TOPIX,99,その他,9999,その他,-,0109,その他
2023-05-10,14740,アセットマネジメントＯｎｅ株式会社　Ｏｎｅ　ＥＴＦ　ＪＰＸ日経４００,One ETF JPX-Nikkei 400,99,その他,9999,その他,-,0109,その他
2023-05-10,14750,ブラックロック・ジャパン株式会社　ｉシェアーズ・コア　ＴＯＰＩＸ　ＥＴＦ,iShares Core TOPIX ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,14760,ブラックロック・ジャパン株式会社　ｉシェアーズ・コア　Ｊリート　ＥＴＦ,iShares Core Japan REIT ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,14770,ブラックロック・ジャパン株式会社　ｉシェアーズ　ＭＳＣＩ　日本株最小分散　ＥＴＦ,iShares MSCI Japan Minimum Volatility (ex-REITs) ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,14780,ブラックロック・ジャパン株式会社　ｉシェアーズ　ＭＳＣＩ　ジャパン高配当利回り　ＥＴＦ,iShares MSCI Japan High Dividend ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,14790,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＭＳＣＩ日本株人材設備投資指数,iFreeETF MSCI Japan Human and Physical Investment Index,99,その他,9999,その他,-,0109,その他
2023-05-10,14800,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　野村企業価値分配指数連動型上場投信,NEXT FUNDS Nomura Enterprise Value Allocation Index Exchange Traded Fund,99,その他,9999,その他,-,0109,その他
2023-05-10,14810,日興アセットマネジメント株式会社　上場インデックスファンド日本経済貢献株,Listed Index Fund Japanese Economy Contributor Stocks,99,その他,9999,その他,-,0109,その他
2023-05-10,14820,ブラックロック・ジャパン株式会社　ｉシェアーズ・コア　米国債７−１０年　ＥＴＦ（為替ヘッジあり）,iShares Core 7-10 Year US Treasury Bond JPY Hedged ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,14830,ブラックロック・ジャパン株式会社　ｉシェアーズ　ＪＰＸ／Ｓ＆Ｐ設備・人材投資　ＥＴＦ,iShares JPX/S&P CAPEX & Human Capital ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,14840,アセットマネジメントＯｎｅ株式会社　Ｏｎｅ　ＥＴＦ　ＪＰＸ／Ｓ＆Ｐ　設備・人材投資指数,One ETF JPX/S&P CAPEX & Human Capital Index,99,その他,9999,その他,-,0109,その他
2023-05-10,14850,三菱ＵＦＪ国際投信株式会社　ＭＡＸＩＳ　ＪＡＰＡＮ　設備・人材積極投資企業２００上場投信,MAXIS JAPAN Proactive Investment in Physical and Human Capital 200 Index ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,14860,日興アセットマネジメント株式会社　上場インデックスファンド米国債券（為替ヘッジなし）,Listed Index Fund US Bond (No Currency Hedge),99,その他,9999,その他,-,0109,その他
2023-05-10,14870,日興アセットマネジメント株式会社　上場インデックスファンド米国債券（為替ヘッジあり）,Listed Index Fund US Bond (Currency Hedge),99,その他,9999,その他,-,0109,その他
2023-05-10,14880,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　東証ＲＥＩＴ指数,iFreeETF Tokyo Stock Exchange REIT Index,99,その他,9999,その他,-,0109,その他
2023-05-10,14890,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　日経平均高配当株５０指数連動型上場投信,NEXT FUNDS Nikkei 225 High Dividend Yield Stock 50 Index Exchange Traded Fund,99,その他,9999,その他,-,0109,その他
2023-05-10,14900,日興アセットマネジメント株式会社　上場インデックスファンドＭＳＣＩ日本株高配当低ボラティリティ（βヘッジ）,Listed Index Fund MSCI Japan Equity High Dividend Low Volatility (Beta Hedged),99,その他,9999,その他,-,0109,その他
2023-05-10,14910,中外鉱業,"Chugai Mining Co.,Ltd.",7,鉄鋼・非鉄,3500,非鉄金属,-,0112,スタンダード
2023-05-10,14920,三菱ＵＦＪ国際投信株式会社　ＭＡＸＩＳ　ＪＰＸ　日経中小型株指数上場投信,MAXIS JPX-Nikkei Mid and Small Cap Index ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,14930,アセットマネジメントＯｎｅ株式会社　Ｏｎｅ　ＥＴＦ　ＪＰＸ日経中小型,One ETF JPX-Nikkei Mid Small,99,その他,9999,その他,-,0109,その他
2023-05-10,14940,アセットマネジメントＯｎｅ株式会社　Ｏｎｅ　ＥＴＦ　高配当日本株,One ETF High Dividend Japan Equity,99,その他,9999,その他,-,0109,その他
2023-05-10,14950,日興アセットマネジメント株式会社　上場インデックスファンドアジアリート,Listed Index Fund Asian REIT,99,その他,9999,その他,-,0109,その他
2023-05-10,14960,ブラックロック・ジャパン株式会社　ｉシェアーズ　米ドル建て投資適格社債　ＥＴＦ（為替ヘッジあり）,iShares USD Investment Grade Corporate Bond JPY Hedged ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,14970,ブラックロック・ジャパン株式会社　ｉシェアーズ　米ドル建てハイイールド社債　ＥＴＦ（為替ヘッジあり）,iShares USD High Yield Corporate Bond JPY Hedged ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,14980,アセットマネジメントＯｎｅ株式会社　Ｏｎｅ　ＥＴＦ　ＥＳＧ,One ETF ESG,99,その他,9999,その他,-,0109,その他
2023-05-10,14990,三菱ＵＦＪ国際投信株式会社　ＭＡＸＩＳ日本株高配当７０マーケットニュートラル上場投信,MAXIS Japan Equity High Dividend 70 Market Neutral ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,15140,住石ホールディングス,"Sumiseki Holdings,Inc.",2,エネルギー資源,1050,鉱業,TOPIX Small 2,0112,スタンダード
2023-05-10,15150,日鉄鉱業,"Nittetsu Mining Co.,Ltd.",2,エネルギー資源,1050,鉱業,TOPIX Small 1,0111,プライム
2023-05-10,15180,三井松島ホールディングス,"MITSUI MATSUSHIMA HOLDINGS CO.,LTD.",2,エネルギー資源,1050,鉱業,TOPIX Small 1,0111,プライム
2023-05-10,15400,三菱ＵＦＪ信託銀行株式会社　純金上場信託（現物国内保管型）,Japan Physical Gold ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,15410,三菱ＵＦＪ信託銀行株式会社　純プラチナ上場信託（現物国内保管型）,Japan Physical Platinum ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,15420,三菱ＵＦＪ信託銀行株式会社　純銀上場信託（現物国内保管型）,Japan Physical Silver ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,15430,三菱ＵＦＪ信託銀行株式会社　純パラジウム上場信託（現物国内保管型）,Japan Physical Palladium ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,15450,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ＮＡＳＤＡＱ−１００（為替ヘッジなし）連動型上場投信,NEXT FUNDS NASDAQ-100(R) (Unhedged) Exchange Traded Fund,99,その他,9999,その他,-,0109,その他
2023-05-10,15460,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ダウ・ジョーンズ工業株３０種平均株価（為替ヘッジなし）連動型上場投信,NEXT FUNDS DJIA (Unhedged) Exchange Traded Fund,99,その他,9999,その他,-,0109,その他
2023-05-10,15470,日興アセットマネジメント株式会社　上場インデックスファンド米国株式（Ｓ＆Ｐ５００）,Listed Index Fund US Equity (S&P500),99,その他,9999,その他,-,0109,その他
2023-05-10,15500,三菱ＵＦＪ国際投信株式会社　ＭＡＸＩＳ　海外株式（ＭＳＣＩコクサイ）上場投信,MAXIS Global Equity (MSCI Kokusai) ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,15510,シンプレクス・アセット・マネジメント株式会社　東証スタンダードＴＯＰ２０ＥＴＦ,TSE Standard Top 20 ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,15520,三菱ＵＦＪ国際投信株式会社　国際のＥＴＦ　ＶＩＸ短期先物指数,KOKUSAI S&P500 VIX SHORT-TERM FUTURES INDEX ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,15540,日興アセットマネジメント株式会社　上場インデックスファンド世界株式（ＭＳＣＩ　ＡＣＷＩ）除く日本,Listed Index Fund World Equity (MSCI ACWI) ex Japan,99,その他,9999,その他,-,0109,その他
2023-05-10,15550,日興アセットマネジメント株式会社　上場インデックスファンド豪州リート（Ｓ＆Ｐ／ＡＳＸ２００　Ａ‐ＲＥＩＴ）,Listed Index Fund Australian REIT (S&P/ASX200 A-REIT),99,その他,9999,その他,-,0109,その他
2023-05-10,15570,ステート・ストリート・グローバル・アドバイザーズ・トラスト・カンパニー　ＳＰＤＲ　Ｓ＆Ｐ５００　ＥＴＦ,SPDR S&P500 ETF Trust,99,その他,9999,その他,-,0109,その他
2023-05-10,15590,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　タイ株式ＳＥＴ５０指数連動型上場投信,NEXT FUNDS Thai Stock SET50 Exchange Traded Fund,99,その他,9999,その他,-,0109,その他
2023-05-10,15600,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ＦＴＳＥブルサ・マレーシアＫＬＣＩ連動型上場投信,NEXT FUNDS FTSE Bursa Malaysia KLCI Exchange Traded Fund,99,その他,9999,その他,-,0109,その他
2023-05-10,15630,シンプレクス・アセット・マネジメント株式会社　東証グロース・コアＥＴＦ,TSE Growth Core ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,15660,日興アセットマネジメント株式会社　上場インデックスファンド新興国債券,Listed Index Fund Emerging Bond,99,その他,9999,その他,-,0109,その他
2023-05-10,15680,シンプレクス・アセット・マネジメント株式会社　ＴＯＰＩＸブル２倍上場投信,TOPIX Bull 2x ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,15690,シンプレクス・アセット・マネジメント株式会社　ＴＯＰＩＸベア上場投信,TOPIX Bear -1x ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,15700,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ日経平均レバレッジ・インデックス連動型上場投信,NEXT FUNDS Nikkei 225 Leveraged Index Exchange Traded Fund,99,その他,9999,その他,-,0109,その他
2023-05-10,15710,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ日経平均インバース・インデックス連動型上場投信,NEXT FUNDS Nikkei 225 Inverse Index Exchange Traded Fund,99,その他,9999,その他,-,0109,その他
2023-05-10,15720,シンプレクス・アセット・マネジメント株式会社　中国Ｈ株ブル２倍上場投信,China Bull 2x HSCEI ETF,99,その他,9999,その他,-,0109,その他
2023-05-10,15730,シンプレクス・アセット・マネジメント株式会社　中国Ｈ株ベア上場投信,China Bear -1x HSCEI ETF,99,その他,9999,その他,-,0109,その他
